timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1776112554617,200,-296,-6.50390625E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554618,200,-293,-6.43798828125E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554618,200,-290,-6.3720703125E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554618,200,-285,-6.26220703125E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554632,200,-283,-6.218261718750001E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554633,200,-281,-6.17431640625E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554633,200,-278,-6.108398437500001E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554633,200,-277,-6.0864257812500005E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554634,200,-275,-6.04248046875E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554634,200,-273,-5.998535156250001E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554634,200,-268,-5.8886718750000006E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554634,200,-267,-5.86669921875E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554649,200,-265,-5.82275390625E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554649,200,-264,-5.80078125E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554649,200,-262,-5.7568359375E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554650,200,-261,-5.73486328125E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554650,200,-259,-5.69091796875E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554650,200,-257,-5.64697265625E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554650,200,0,0.0,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554651,200,2,4.39453125E-7,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554666,200,4,8.7890625E-7,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554666,200,5,1.0986328125E-6,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554666,200,13,2.8564453125E-6,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554667,200,22,4.833984375E-6,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554668,200,5,1.0986328125E-6,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554668,200,6,1.318359375E-6,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554668,200,9,1.9775390625E-6,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554682,200,41,9.008789062499999E-6,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554682,200,632,1.3886718750000002E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554682,200,1768,3.884765625E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554682,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554682,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554683,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554683,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554683,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554683,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554683,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554698,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554699,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554699,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554699,200,1885,4.141845703125E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554699,200,541,1.1887207031250001E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554700,200,-1153,-2.533447265625E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554700,200,-1949,-4.2824707031250005E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554700,200,-1922,-4.22314453125E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554700,200,-2091,-4.5944824218750003E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554716,200,-1758,-3.86279296875E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554716,200,-1689,-3.7111816406250006E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554717,200,-1880,-4.130859375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554717,200,-1819,-3.9968261718750005E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554717,200,-1507,-3.311279296875E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554717,200,-1449,-3.183837890625E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554717,200,-1652,-3.6298828125E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554718,200,-1597,-3.509033203125E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554718,200,-1313,-2.885009765625E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554718,200,421,9.25048828125E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554732,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554733,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554733,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554734,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554734,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554734,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554734,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554749,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554750,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554750,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554750,200,1791,3.935302734375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554750,200,796,1.7490234374999998E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554751,200,-347,-7.62451171875E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554751,200,-577,-1.2678222656250002E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554751,200,-759,-1.667724609375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554751,200,-638,-1.40185546875E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554766,200,486,1.06787109375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554766,200,1227,2.696044921875E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554767,200,1481,3.2541503906250005E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554767,200,1623,3.566162109375E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554767,200,891,1.957763671875E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554767,200,-669,-1.469970703125E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554768,200,-2048,-4.5E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554768,200,-2048,-4.5E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554768,200,-2048,-4.5E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554782,200,-2048,-4.5E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554783,200,-2048,-4.5E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554783,200,-2048,-4.5E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554783,200,-2048,-4.5E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554784,200,-2048,-4.5E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554784,200,-2048,-4.5E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554784,200,-2048,-4.5E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554785,200,-2048,-4.5E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554799,200,-1976,-4.341796875E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554800,200,-2156,-4.7373046875000003E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554800,200,-1827,-4.0144042968749997E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554800,200,-585,-1.285400390625E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554800,200,499,1.096435546875E-4,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554801,200,368,8.0859375E-5,0,0,0,1150680,196204,36727,68648,265752,16772195,94257,16756466,Tag0,unknown
1776112554817,200,-899,-1.975341796875E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554818,200,-612,-1.3447265625000002E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554818,200,1574,3.45849609375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554818,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554819,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554819,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554819,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554819,200,1445,3.175048828125E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554819,200,621,1.364501953125E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554820,200,-1445,-3.175048828125E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554820,200,-1963,-4.313232421875E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554836,200,-966,-2.12255859375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554836,200,1301,2.858642578125E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554837,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554837,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554837,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554837,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554838,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554838,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554849,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554850,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554850,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554850,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554850,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554851,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554851,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554852,200,1789,3.930908203125E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554867,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554868,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554868,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554869,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554869,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554870,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554882,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554882,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554882,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554883,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554883,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554883,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554883,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554884,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554884,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554885,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554885,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554885,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554899,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554900,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554900,200,1770,3.88916015625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554900,200,1701,3.7375488281250004E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554901,200,1891,4.1550292968750005E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554901,200,1824,4.0078125000000004E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554901,200,1505,3.306884765625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554901,200,1442,3.16845703125E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554902,200,1638,3.59912109375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554916,200,1579,3.469482421875E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554916,200,1269,2.7883300781250003E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554916,200,1216,2.671875E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554916,200,1162,2.55322265625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554917,200,1368,3.005859375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554917,200,1320,2.900390625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554917,200,1017,2.2346191406250003E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554917,200,972,2.1357421875E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554917,200,930,2.04345703125E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554933,200,1143,2.511474609375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554933,200,1105,2.427978515625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554933,200,1064,2.337890625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554933,200,1028,2.2587890625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554933,200,738,1.62158203125E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554933,200,705,1.549072265625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554934,200,669,1.469970703125E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554934,200,889,1.953369140625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554934,200,858,1.88525390625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554950,200,828,1.8193359375000002E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554950,200,801,1.760009765625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554950,200,773,1.6984863281250002E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554950,200,490,1.07666015625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554951,200,466,1.0239257812500001E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554951,200,441,9.689941406250001E-5,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554951,200,417,9.16259765625E-5,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554951,200,393,8.63525390625E-5,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554966,200,626,1.37548828125E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554966,200,604,1.3271484375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554967,200,584,1.2832031250000002E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554967,200,566,1.2436523437500002E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554967,200,550,1.20849609375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554967,200,533,1.171142578125E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554967,200,514,1.12939453125E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554968,200,237,5.2075195312500004E-5,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554968,200,218,4.7900390625E-5,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554983,200,203,4.460449218750001E-5,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554983,200,192,4.21875E-5,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554983,200,180,3.955078125E-5,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554983,200,-353,-7.75634765625E-5,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554984,200,-1672,-3.673828125E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554984,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554984,200,-1867,-4.102294921875E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112554984,200,-1558,-3.4233398437500003E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555000,200,-1741,-3.8254394531250004E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555000,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555001,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555001,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555001,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555001,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555002,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555002,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555017,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555017,200,-1731,-3.803466796875E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555018,200,-1476,-3.2431640625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555018,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555018,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555018,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555019,200,-2048,-4.5E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555019,200,-662,-1.4545898437500003E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555019,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555033,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555034,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555034,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555035,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555035,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555035,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555036,200,1791,3.935302734375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555036,200,1740,3.8232421875E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555036,200,1670,3.66943359375E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555051,200,1860,4.0869140625E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
1776112555051,200,1795,3.944091796875E-4,0,0,0,1469052,113955,8417,16748754,37877,39871,23200,16745609,Tag0,unknown
